0.0010315,1.0315e-09,6.8079e+11,1.6415e+10
0.0010414,1.0414e-09,6.8355e+11,1.637e+10
0.0010514,1.0514e-09,6.8632e+11,1.6326e+10
0.0010613,1.0613e-09,6.891e+11,1.6282e+10
0.0010712,1.0712e-09,6.9189e+11,1.624e+10
0.0010811,1.0811e-09,6.9469e+11,1.6198e+10
0.001091,1.091e-09,6.975e+11,1.6157e+10
0.0011009,1.1009e-09,7.0032e+11,1.6116e+10
0.0011108,1.1108e-09,7.0314e+11,1.6076e+10
0.0011207,1.1207e-09,7.0598e+11,1.6037e+10
0.0011306,1.1306e-09,7.0882e+11,1.5999e+10
0.0011405,1.1405e-09,7.1167e+11,1.5961e+10
0.0011505,1.1505e-09,7.1453e+11,1.5924e+10
0.0011604,1.1604e-09,7.174e+11,1.5888e+10
0.0011703,1.1703e-09,7.2027e+11,1.5852e+10
0.0011802,1.1802e-09,7.2315e+11,1.5817e+10
0.0011901,1.1901e-09,7.2604e+11,1.5783e+10
0.0012,1.2e-09,7.2894e+11,1.5749e+10
0.0012099,1.2099e-09,7.3184e+11,1.5715e+10
0.0012198,1.2198e-09,7.3475e+11,1.5682e+10
0.0012297,1.2297e-09,7.3766e+11,1.565e+10
0.0012396,1.2396e-09,7.4058e+11,1.5618e+10
0.0012495,1.2495e-09,7.4351e+11,1.5587e+10
0.0012595,1.2595e-09,7.4644e+11,1.5556e+10
0.0012694,1.2694e-09,7.4938e+11,1.5526e+10
0.0012793,1.2793e-09,7.5232e+11,1.5496e+10
0.0012892,1.2892e-09,7.5527e+11,1.5466e+10
0.0012991,1.2991e-09,7.5823e+11,1.5437e+10
0.001309,1.309e-09,7.6119e+11,1.5409e+10
0.0013189,1.3189e-09,7.6416e+11,1.5381e+10
0.0013288,1.3288e-09,7.6713e+11,1.5353e+10
0.0013387,1.3387e-09,7.701e+11,1.5326e+10
0.0013486,1.3486e-09,7.7308e+11,1.5299e+10
0.0013586,1.3586e-09,7.7607e+11,1.5272e+10
0.0013685,1.3685e-09,7.7906e+11,1.5246e+10
0.0013784,1.3784e-09,7.8205e+11,1.522e+10
0.0013883,1.3883e-09,7.8505e+11,1.5195e+10
0.0013982,1.3982e-09,7.8805e+11,1.517e+10
0.0014081,1.4081e-09,7.9106e+11,1.5145e+10
0.001418,1.418e-09,7.9407e+11,1.5121e+10
0.0014279,1.4279e-09,7.9709e+11,1.5097e+10
0.0014378,1.4378e-09,8.001e+11,1.5073e+10
0.0014477,1.4477e-09,8.0313e+11,1.505e+10
0.0014577,1.4577e-09,8.0615e+11,1.5027e+10
0.0014676,1.4676e-09,8.0919e+11,1.5004e+10
0.0014775,1.4775e-09,8.1222e+11,1.4982e+10
0.0014874,1.4874e-09,8.1526e+11,1.496e+10
0.0014973,1.4973e-09,8.183e+11,1.4938e+10
0.0015072,1.5072e-09,8.2134e+11,1.4916e+10
0.0015171,1.5171e-09,8.2439e+11,1.4895e+10
0.001527,1.527e-09,8.2744e+11,1.4874e+10
0.0015369,1.5369e-09,8.305e+11,1.4854e+10
0.0015468,1.5468e-09,8.3356e+11,1.4833e+10
0.0015568,1.5568e-09,8.3662e+11,1.4813e+10
0.0015667,1.5667e-09,8.3968e+11,1.4793e+10
0.0015766,1.5766e-09,8.4275e+11,1.4773e+10
0.0015865,1.5865e-09,8.4582e+11,1.4754e+10
0.0015964,1.5964e-09,8.4889e+11,1.4735e+10
0.0016063,1.6063e-09,8.5197e+11,1.4716e+10
0.0016162,1.6162e-09,8.5505e+11,1.4697e+10
0.0016261,1.6261e-09,8.5813e+11,1.4679e+10
0.001636,1.636e-09,8.6121e+11,1.466e+10
0.0016459,1.6459e-09,8.643e+11,1.4642e+10
0.0016559,1.6559e-09,8.6739e+11,1.4625e+10
0.0016658,1.6658e-09,8.7048e+11,1.4607e+10
0.0016757,1.6757e-09,8.7357e+11,1.459e+10
0.0016856,1.6856e-09,8.7667e+11,1.4572e+10
0.0016955,1.6955e-09,8.7977e+11,1.4555e+10
0.0017054,1.7054e-09,8.8287e+11,1.4539e+10
0.0017153,1.7153e-09,8.8597e+11,1.4522e+10
0.0017252,1.7252e-09,8.8908e+11,1.4506e+10
0.0017351,1.7351e-09,8.9219e+11,1.4489e+10
0.001745,1.745e-09,8.953e+11,1.4473e+10
0.001755,1.755e-09,8.9841e+11,1.4458e+10
0.0017649,1.7649e-09,9.0153e+11,1.4442e+10
0.0017748,1.7748e-09,9.0464e+11,1.4426e+10
0.0017847,1.7847e-09,9.0776e+11,1.4411e+10
0.0017946,1.7946e-09,9.1088e+11,1.4396e+10
0.0018045,1.8045e-09,9.1401e+11,1.4381e+10
0.0018144,1.8144e-09,9.1713e+11,1.4366e+10
0.0018243,1.8243e-09,9.2026e+11,1.4351e+10
0.0018342,1.8342e-09,9.2339e+11,1.4337e+10
0.0018441,1.8441e-09,9.2652e+11,1.4322e+10
0.0018541,1.8541e-09,9.2965e+11,1.4308e+10
0.001864,1.864e-09,9.3279e+11,1.4294e+10
0.0018739,1.8739e-09,9.3592e+11,1.428e+10
0.0018838,1.8838e-09,9.3906e+11,1.4267e+10
0.0018937,1.8937e-09,9.422e+11,1.4253e+10
0.0019036,1.9036e-09,9.4534e+11,1.424e+10
0.0019135,1.9135e-09,9.4848e+11,1.4226e+10
0.0019234,1.9234e-09,9.5163e+11,1.4213e+10
0.0019333,1.9333e-09,9.5478e+11,1.42e+10
0.0019432,1.9432e-09,9.5792e+11,1.4187e+10
0.0019532,1.9532e-09,9.6107e+11,1.4174e+10
0.0019631,1.9631e-09,9.6422e+11,1.4162e+10
0.001973,1.973e-09,9.6738e+11,1.4149e+10
0.0019829,1.9829e-09,9.7053e+11,1.4137e+10
0.0019928,1.9928e-09,9.7369e+11,1.4124e+10
0.0020027,2.0027e-09,9.7684e+11,1.4112e+10
0.0020126,2.0126e-09,9.8e+11,1.41e+10
0.0020225,2.0225e-09,9.8316e+11,1.4088e+10
0.0020324,2.0324e-09,9.8632e+11,1.4076e+10
0.0020423,2.0423e-09,9.8949e+11,1.4065e+10
0.0020523,2.0523e-09,9.9265e+11,1.4053e+10
0.0020622,2.0622e-09,9.9582e+11,1.4042e+10
0.0020721,2.0721e-09,9.9898e+11,1.403e+10
0.002082,2.082e-09,1.0021e+12,1.4019e+10
0.0020919,2.0919e-09,1.0053e+12,1.4008e+10
0.0021018,2.1018e-09,1.0085e+12,1.3997e+10
0.0021117,2.1117e-09,1.0117e+12,1.3986e+10
0.0021216,2.1216e-09,1.0148e+12,1.3975e+10
0.0021315,2.1315e-09,1.018e+12,1.3964e+10
0.0021414,2.1414e-09,1.0212e+12,1.3954e+10
0.0021514,2.1514e-09,1.0244e+12,1.3943e+10
0.0021613,2.1613e-09,1.0275e+12,1.3933e+10
0.0021712,2.1712e-09,1.0307e+12,1.3922e+10
0.0021811,2.1811e-09,1.0339e+12,1.3912e+10
0.002191,2.191e-09,1.0371e+12,1.3902e+10
0.0022009,2.2009e-09,1.0403e+12,1.3892e+10
0.0022108,2.2108e-09,1.0434e+12,1.3882e+10
0.0022207,2.2207e-09,1.0466e+12,1.3872e+10
0.0022306,2.2306e-09,1.0498e+12,1.3862e+10
0.0022405,2.2405e-09,1.053e+12,1.3852e+10
0.0022505,2.2505e-09,1.0562e+12,1.3843e+10
0.0022604,2.2604e-09,1.0594e+12,1.3833e+10
0.0022703,2.2703e-09,1.0626e+12,1.3824e+10
0.0022802,2.2802e-09,1.0658e+12,1.3814e+10
0.0022901,2.2901e-09,1.0689e+12,1.3805e+10
0.0023,2.3e-09,1.0721e+12,1.3796e+10
0.0023099,2.3099e-09,1.0753e+12,1.3787e+10
0.0023198,2.3198e-09,1.0785e+12,1.3778e+10
0.0023297,2.3297e-09,1.0817e+12,1.3769e+10
0.0023396,2.3396e-09,1.0849e+12,1.376e+10
0.0023495,2.3495e-09,1.0881e+12,1.3751e+10
0.0023595,2.3595e-09,1.0913e+12,1.3742e+10
0.0023694,2.3694e-09,1.0945e+12,1.3734e+10
0.0023793,2.3793e-09,1.0977e+12,1.3725e+10
0.0023892,2.3892e-09,1.1009e+12,1.3716e+10
0.0023991,2.3991e-09,1.1041e+12,1.3708e+10
0.002409,2.409e-09,1.1073e+12,1.37e+10
0.0024189,2.4189e-09,1.1105e+12,1.3691e+10
0.0024288,2.4288e-09,1.1137e+12,1.3683e+10
0.0024387,2.4387e-09,1.1169e+12,1.3675e+10
0.0024486,2.4486e-09,1.1201e+12,1.3667e+10
0.0024586,2.4586e-09,1.1233e+12,1.3659e+10
0.0024685,2.4685e-09,1.1265e+12,1.3651e+10
0.0024784,2.4784e-09,1.1298e+12,1.3643e+10
0.0024883,2.4883e-09,1.133e+12,1.3635e+10
0.0024982,2.4982e-09,1.1362e+12,1.3627e+10
0.0025081,2.5081e-09,1.1394e+12,1.3619e+10
0.002518,2.518e-09,1.1426e+12,1.3611e+10
0.0025279,2.5279e-09,1.1458e+12,1.3604e+10
0.0025378,2.5378e-09,1.149e+12,1.3596e+10
0.0025477,2.5477e-09,1.1522e+12,1.3589e+10
0.0025577,2.5577e-09,1.1554e+12,1.3581e+10
0.0025676,2.5676e-09,1.1587e+12,1.3574e+10
0.0025775,2.5775e-09,1.1619e+12,1.3567e+10
0.0025874,2.5874e-09,1.1651e+12,1.3559e+10
0.0025973,2.5973e-09,1.1683e+12,1.3552e+10
0.0026072,2.6072e-09,1.1715e+12,1.3545e+10
0.0026171,2.6171e-09,1.1747e+12,1.3538e+10
0.002627,2.627e-09,1.178e+12,1.3531e+10
